0.1 	49
0.2 	48
0.3 	48
0.4 	47
0.5 	47
0.6 	46
0.7 	46
0.8 	46
0.9 	46
1.0 	46
1.1 	45
1.2 	45
1.3 	45
1.4 	45
1.5 	45
1.6 	44
1.7 	44
1.8 	44
1.9 	44
2.0 	44
2.1 	43
2.2 	43
2.3 	43
2.4 	43
2.5 	43
2.6 	42
2.7 	42
2.8 	42
2.9 	42
3.0 	42
3.1 	41
3.2 	41
3.3 	41
3.4 	41
3.5 	41
3.6 	40
3.7 	40
3.8 	40
3.9 	40
4.0 	40
4.1 	39
4.2 	39
4.3 	39
4.4 	39
4.5 	38
4.6 	38
4.7 	38
4.8 	38
4.9 	37
5.0 	37
5.1 	37
5.2 	37
5.3 	36
5.4 	36
5.5 	36
5.6 	36
5.7 	35
5.8 	35
5.9 	35
6.0 	35
6.1 	34
6.2 	34
6.3 	34
6.4 	34
6.5 	34
6.6 	34
6.7 	34
6.8 	34
6.9 	34
7.0 	34
7.1 	34
7.2 	34
7.3 	34
7.4 	34
7.5 	34
7.6 	34
7.7 	34
7.8 	34
7.9 	34
8.0 	34
8.1 	33
8.2 	33
8.3 	33
8.4 	33
8.5 	33
8.6 	33
8.7 	32
8.8 	32
8.9 	32
9.0 	32
9.1 	32
9.2 	32
9.3 	31
9.4 	31
9.5 	31
9.6 	31
9.7 	31
9.8 	31
9.9 	30
10.0 	30
10.1 	30
10.2 	30
10.3 	30
10.4 	30
10.5 	29
10.6 	29
10.7 	29
10.8 	29
10.9 	29
11.0 	29
11.1 	28
11.2 	28
11.3 	28
11.4 	28
11.5 	28
11.6 	28
11.7 	27
11.8 	27
11.9 	27
12.0 	27
12.1 	27
12.2 	27
12.3 	27
12.4 	26
12.5 	26
12.6 	26
12.7 	26
12.8 	26
12.9 	26
13.0 	25
13.1 	25
13.2 	25
13.3 	25
13.4 	25
13.5 	25
13.6 	24
13.7 	24
13.8 	24
13.9 	24
14.0 	24
14.1 	24
14.2 	23
14.3 	23
14.4 	23
14.5 	23
14.6 	23
14.7 	23
14.8 	22
14.9 	22
15.0 	22
15.1 	22
15.2 	22
15.3 	22
15.4 	21
15.5 	21
15.6 	21
15.7 	21
15.8 	21
15.9 	21
16.0 	21
16.1 	20
16.2 	20
16.3 	20
16.4 	20
16.5 	20
16.6 	20
16.7 	20
16.8 	20
16.9 	20
17.0 	20
17.1 	20
17.2 	19
17.3 	19
17.4 	19
17.5 	19
17.6 	19
17.7 	19
17.8 	19
17.9 	19
18.0 	19
18.1 	19
18.2 	19
18.3 	18
18.4 	18
18.5 	18
18.6 	18
18.7 	18
18.8 	18
18.9 	18
19.0 	18
19.1 	18
19.2 	18
19.3 	18
19.4 	18
19.5 	17
19.6 	17
19.7 	17
19.8 	17
19.9 	17
20.0 	17
20.1 	17
20.2 	17
20.3 	17
20.4 	17
20.5 	17
20.6 	16
20.7 	16
20.8 	16
20.9 	16
21.0 	16
21.1 	16
21.2 	16
21.3 	16
21.4 	16
21.5 	16
21.6 	16
21.7 	16
21.8 	15
21.9 	15
22.0 	15
22.1 	15
22.2 	15
22.3 	15
22.4 	15
22.5 	15
22.6 	15
22.7 	15
22.8 	15
22.9 	14
23.0 	14
23.1 	14
23.2 	14
23.3 	14
23.4 	14
23.5 	14
23.6 	14
23.7 	14
23.8 	14
23.9 	14
24.0 	14
24.1 	13
24.2 	13
24.3 	13
24.4 	13
24.5 	13
24.6 	13
24.7 	13
24.8 	13
24.9 	13
25.0 	13
25.1 	13
25.2 	13
25.3 	13
25.4 	13
25.5 	13
25.6 	13
25.7 	13
25.8 	13
25.9 	13
26.0 	13
26.1 	13
26.2 	13
26.3 	13
26.4 	13
26.5 	13
26.6 	13
26.7 	13
26.8 	13
26.9 	13
27.0 	13
27.1 	13
27.2 	13
27.3 	13
27.4 	13
27.5 	13
27.6 	13
27.7 	13
27.8 	13
27.9 	13
28.0 	13
28.1 	12
28.2 	12
28.3 	12
28.4 	12
28.5 	12
28.6 	12
28.7 	12
28.8 	12
28.9 	12
29.0 	12
29.1 	12
29.2 	12
29.3 	12
29.4 	12
29.5 	12
29.6 	12
29.7 	12
29.8 	12
29.9 	12
30.0 	12
30.1 	12
30.2 	12
30.3 	12
30.4 	12
30.5 	12
30.6 	12
30.7 	12
30.8 	12
30.9 	12
31.0 	12
31.1 	12
31.2 	12
31.3 	12
31.4 	12
31.5 	12
31.6 	12
31.7 	12
31.8 	12
31.9 	12
32.0 	12
