0.1 	47
0.2 	45
0.3 	42
0.4 	40
0.5 	38
0.6 	38
0.7 	38
0.8 	38
0.9 	38
1.0 	38
1.1 	37
1.2 	37
1.3 	36
1.4 	36
1.5 	36
1.6 	35
1.7 	35
1.8 	34
1.9 	34
2.0 	34
2.1 	34
2.2 	34
2.3 	34
2.4 	34
2.5 	34
2.6 	34
2.7 	34
2.8 	34
2.9 	34
3.0 	34
3.1 	34
3.2 	34
3.3 	34
3.4 	34
3.5 	34
3.6 	34
3.7 	34
3.8 	34
3.9 	34
4.0 	34
4.1 	33
4.2 	33
4.3 	33
4.4 	33
4.5 	33
4.6 	33
4.7 	33
4.8 	33
4.9 	33
5.0 	33
5.1 	32
5.2 	32
5.3 	32
5.4 	32
5.5 	32
5.6 	32
5.7 	32
5.8 	32
5.9 	32
6.0 	32
6.1 	31
6.2 	31
6.3 	31
6.4 	31
6.5 	31
6.6 	31
6.7 	31
6.8 	31
6.9 	31
7.0 	31
7.1 	31
7.2 	31
7.3 	31
7.4 	31
7.5 	31
7.6 	31
7.7 	31
7.8 	31
7.9 	31
8.0 	31
8.1 	30
8.2 	30
8.3 	30
8.4 	30
8.5 	30
8.6 	29
8.7 	29
8.8 	29
8.9 	29
9.0 	29
9.1 	28
9.2 	28
9.3 	28
9.4 	28
9.5 	28
9.6 	27
9.7 	27
9.8 	27
9.9 	27
10.0 	27
10.1 	26
10.2 	26
10.3 	26
10.4 	26
10.5 	26
10.6 	25
10.7 	25
10.8 	25
10.9 	25
11.0 	25
11.1 	24
11.2 	24
11.3 	24
11.4 	24
11.5 	24
11.6 	23
11.7 	23
11.8 	23
11.9 	23
12.0 	23
12.1 	22
12.2 	22
12.3 	22
12.4 	22
12.5 	22
12.6 	21
12.7 	21
12.8 	21
12.9 	21
13.0 	21
13.1 	20
13.2 	20
13.3 	20
13.4 	20
13.5 	20
13.6 	19
13.7 	19
13.8 	19
13.9 	19
14.0 	19
14.1 	18
14.2 	18
14.3 	18
14.4 	18
14.5 	18
14.6 	17
14.7 	17
14.8 	17
14.9 	17
15.0 	17
15.1 	16
15.2 	16
15.3 	16
15.4 	16
15.5 	16
15.6 	15
15.7 	15
15.8 	15
15.9 	15
16.0 	15
16.1 	15
16.2 	15
16.3 	15
16.4 	15
16.5 	15
16.6 	15
16.7 	15
16.8 	15
16.9 	15
17.0 	15
17.1 	15
17.2 	15
17.3 	15
17.4 	15
17.5 	15
17.6 	15
17.7 	15
17.8 	15
17.9 	15
18.0 	15
18.1 	15
18.2 	15
18.3 	15
18.4 	15
18.5 	15
18.6 	15
18.7 	16
18.8 	16
18.9 	16
19.0 	16
19.1 	16
19.2 	16
19.3 	16
19.4 	16
19.5 	16
19.6 	16
19.7 	16
19.8 	16
19.9 	16
20.0 	16
20.1 	16
20.2 	16
20.3 	16
20.4 	16
20.5 	16
20.6 	16
20.7 	16
20.8 	16
20.9 	16
21.0 	16
21.1 	16
21.2 	16
21.3 	16
21.4 	17
21.5 	17
21.6 	17
21.7 	17
21.8 	17
21.9 	17
22.0 	17
22.1 	17
22.2 	17
22.3 	17
22.4 	17
22.5 	17
22.6 	17
22.7 	17
22.8 	17
22.9 	17
23.0 	17
23.1 	17
23.2 	17
23.3 	17
23.4 	17
23.5 	17
23.6 	17
23.7 	17
23.8 	17
23.9 	17
24.0 	18
24.1 	17
24.2 	17
24.3 	17
24.4 	17
24.5 	17
24.6 	17
24.7 	17
24.8 	17
24.9 	17
25.0 	17
25.1 	17
25.2 	17
25.3 	17
25.4 	17
25.5 	17
25.6 	17
25.7 	17
25.8 	17
25.9 	17
26.0 	17
26.1 	16
26.2 	16
26.3 	16
26.4 	16
26.5 	16
26.6 	16
26.7 	16
26.8 	16
26.9 	16
27.0 	16
27.1 	16
27.2 	16
27.3 	16
27.4 	16
27.5 	16
27.6 	16
27.7 	16
27.8 	16
27.9 	16
28.0 	16
28.1 	15
28.2 	15
28.3 	15
28.4 	15
28.5 	15
28.6 	15
28.7 	15
28.8 	15
28.9 	15
29.0 	15
29.1 	15
29.2 	15
29.3 	15
29.4 	15
29.5 	15
29.6 	15
29.7 	15
29.8 	15
29.9 	15
30.0 	15
30.1 	14
30.2 	14
30.3 	14
30.4 	14
30.5 	14
30.6 	14
30.7 	14
30.8 	14
30.9 	14
31.0 	14
31.1 	14
31.2 	14
31.3 	14
31.4 	14
31.5 	14
31.6 	14
31.7 	14
31.8 	14
31.9 	14
32.0 	14
