25.6	9	82	30	124	5	113	3	111	31	124	13	108	11	102
25.7	9	82	30	124	5	113	3	111	31	124	13	108	11	102
25.8	9	82	30	124	5	113	3	111	31	124	13	108	11	102
25.9	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.0	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.1	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.2	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.3	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.4	9	82	30	124	5	113	3	111	31	124	13	108	11	102
26.5	9	83	30	124	5	113	3	111	31	124	13	108	11	102
26.6	9	83	30	124	5	113	3	111	31	124	13	108	11	102
26.7	10	83	30	124	5	113	3	111	31	124	13	108	11	102
26.8	10	83	30	124	5	113	3	111	31	124	13	108	11	101
26.9	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.0	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.1	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.2	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.3	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.4	10	83	30	124	5	113	3	111	31	124	13	108	11	101
27.5	11	83	30	124	5	113	3	111	31	124	13	108	11	101
27.6	11	83	29	124	5	113	3	111	31	124	13	108	11	101
27.7	11	83	29	124	5	113	3	111	31	124	13	108	11	101
27.8	11	83	29	124	5	113	3	111	31	124	13	108	11	101
27.9	11	83	29	124	5	113	3	111	31	124	13	108	11	101
28.0	11	83	29	124	5	113	3	111	31	124	13	108	11	101
28.1	11	83	29	124	5	113	3	111	31	124	13	108	11	101
28.2	11	83	29	124	5	113	3	111	31	124	13	108	11	101
28.3	12	83	29	124	5	113	3	111	31	124	13	108	11	101
28.4	12	83	29	124	5	113	3	111	31	124	13	108	11	101
28.5	12	83	29	124	5	113	3	111	31	124	13	108	11	101
28.6	12	83	29	124	5	113	3	111	31	124	13	108	11	101
28.7	12	83	29	124	5	113	3	111	31	124	13	108	11	101
28.8	12	83	29	124	5	113	3	111	31	124	13	107	11	101
28.9	12	83	29	124	5	113	3	111	31	124	13	107	11	101
29.0	12	83	29	124	5	113	3	111	31	124	13	107	11	101
29.1	12	83	29	124	5	113	3	111	31	124	13	107	11	101
29.2	12	83	29	124	5	113	3	111	31	124	13	107	11	101
29.3	12	84	29	124	5	113	3	111	31	124	13	107	11	101
29.4	12	84	29	124	5	113	3	111	31	124	13	107	11	101
29.5	13	84	29	124	5	113	3	111	31	124	13	107	11	101
29.6	13	84	29	124	5	113	3	111	31	124	13	107	11	101
29.7	13	84	29	124	5	113	3	111	31	124	13	107	11	101
29.8	13	84	29	124	5	113	3	111	31	124	13	107	11	101
29.9	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.0	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.1	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.2	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.3	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.4	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.5	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.6	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.7	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.8	13	84	29	124	5	113	3	111	31	124	13	107	11	101
30.9	13	84	29	124	5	113	3	111	31	124	13	107	11	101
31.0	13	100	29	124	5	113	3	111	31	124	13	107	11	101
31.1	13	100	29	124	5	113	3	111	31	124	13	107	11	101
31.2	13	100	29	124	5	113	3	111	31	124	13	107	11	101
31.3	13	100	29	124	5	113	3	111	31	124	13	107	11	101
31.4	13	100	29	124	5	113	3	111	31	124	13	107	11	101
31.5	13	100	29	124	5	113	3	111	32	124	13	107	11	101
31.6	13	100	29	124	5	113	3	111	41	124	13	107	11	101
31.7	13	100	29	124	5	113	3	111	41	124	13	107	11	101
31.8	13	100	29	124	5	113	3	111	41	124	13	107	11	101
31.9	13	100	29	124	5	113	3	111	41	124	13	107	11	101
32.0	13	100	29	124	5	113	3	111	41	124	13	107	11	101
