0.1 	53
0.2 	56
0.3 	59
0.4 	62
0.5 	65
0.6 	65
0.7 	65
0.8 	65
0.9 	65
1.0 	65
1.1 	66
1.2 	66
1.3 	66
1.4 	67
1.5 	67
1.6 	67
1.7 	68
1.8 	68
1.9 	68
2.0 	68
2.1 	69
2.2 	69
2.3 	69
2.4 	69
2.5 	69
2.6 	69
2.7 	69
2.8 	69
2.9 	69
3.0 	69
3.1 	69
3.2 	69
3.3 	69
3.4 	69
3.5 	69
3.6 	69
3.7 	69
3.8 	69
3.9 	69
4.0 	69
4.1 	70
4.2 	70
4.3 	71
4.4 	71
4.5 	71
4.6 	72
4.7 	72
4.8 	72
4.9 	73
5.0 	73
5.1 	73
5.2 	74
5.3 	74
5.4 	74
5.5 	75
5.6 	75
5.7 	75
5.8 	76
5.9 	76
6.0 	76
6.1 	77
6.2 	77
6.3 	78
6.4 	78
6.5 	78
6.6 	79
6.7 	79
6.8 	80
6.9 	80
7.0 	80
7.1 	81
7.2 	81
7.3 	82
7.4 	82
7.5 	82
7.6 	83
7.7 	83
7.8 	84
7.9 	84
8.0 	84
8.1 	85
8.2 	85
8.3 	85
8.4 	85
8.5 	86
8.6 	86
8.7 	86
8.8 	86
8.9 	87
9.0 	87
9.1 	87
9.2 	87
9.3 	87
9.4 	88
9.5 	88
9.6 	88
9.7 	88
9.8 	89
9.9 	89
10.0 	89
10.1 	89
10.2 	89
10.3 	90
10.4 	90
10.5 	90
10.6 	90
10.7 	91
10.8 	91
10.9 	91
11.0 	91
11.1 	91
11.2 	92
11.3 	92
11.4 	92
11.5 	92
11.6 	93
11.7 	93
11.8 	93
11.9 	93
12.0 	93
12.1 	94
12.2 	94
12.3 	94
12.4 	94
12.5 	95
12.6 	95
12.7 	95
12.8 	95
12.9 	96
13.0 	96
13.1 	96
13.2 	96
13.3 	96
13.4 	97
13.5 	97
13.6 	97
13.7 	97
13.8 	98
13.9 	98
14.0 	98
14.1 	98
14.2 	98
14.3 	99
14.4 	99
14.5 	99
14.6 	99
14.7 	100
14.8 	100
14.9 	100
15.0 	100
15.1 	100
15.2 	101
15.3 	101
15.4 	101
15.5 	101
15.6 	102
15.7 	102
15.8 	102
15.9 	102
16.0 	102
16.1 	103
16.2 	103
16.3 	103
16.4 	103
16.5 	103
16.6 	103
16.7 	103
16.8 	103
16.9 	103
17.0 	103
17.1 	104
17.2 	104
17.3 	104
17.4 	104
17.5 	104
17.6 	104
17.7 	104
17.8 	104
17.9 	104
18.0 	104
18.1 	105
18.2 	105
18.3 	105
18.4 	105
18.5 	105
18.6 	105
18.7 	105
18.8 	105
18.9 	105
19.0 	105
19.1 	106
19.2 	106
19.3 	106
19.4 	106
19.5 	106
19.6 	106
19.7 	106
19.8 	106
19.9 	106
20.0 	106
20.1 	107
20.2 	107
20.3 	107
20.4 	107
20.5 	107
20.6 	107
20.7 	107
20.8 	107
20.9 	107
21.0 	107
21.1 	108
21.2 	108
21.3 	108
21.4 	108
21.5 	108
21.6 	108
21.7 	108
21.8 	108
21.9 	108
22.0 	108
22.1 	109
22.2 	109
22.3 	109
22.4 	109
22.5 	109
22.6 	109
22.7 	109
22.8 	109
22.9 	109
23.0 	109
23.1 	110
23.2 	110
23.3 	110
23.4 	110
23.5 	110
23.6 	110
23.7 	110
23.8 	110
23.9 	110
24.0 	110
24.1 	110
24.2 	110
24.3 	110
24.4 	110
24.5 	110
24.6 	110
24.7 	110
24.8 	110
24.9 	110
25.0 	110
25.1 	110
25.2 	110
25.3 	110
25.4 	110
25.5 	110
25.6 	110
25.7 	110
25.8 	110
25.9 	110
26.0 	110
26.1 	110
26.2 	110
26.3 	110
26.4 	110
26.5 	110
26.6 	110
26.7 	110
26.8 	110
26.9 	110
27.0 	110
27.1 	110
27.2 	110
27.3 	110
27.4 	110
27.5 	110
27.6 	110
27.7 	110
27.8 	110
27.9 	110
28.0 	110
28.1 	110
28.2 	110
28.3 	110
28.4 	110
28.5 	110
28.6 	110
28.7 	110
28.8 	110
28.9 	110
29.0 	110
29.1 	110
29.2 	110
29.3 	110
29.4 	110
29.5 	110
29.6 	110
29.7 	110
29.8 	110
29.9 	110
30.0 	110
30.1 	110
30.2 	110
30.3 	110
30.4 	110
30.5 	110
30.6 	110
30.7 	110
30.8 	110
30.9 	110
31.0 	110
31.1 	110
31.2 	110
31.3 	110
31.4 	110
31.5 	110
31.6 	110
31.7 	110
31.8 	110
31.9 	110
32.0 	110
