0.1 	49
0.2 	49
0.3 	49
0.4 	49
0.5 	49
0.6 	48
0.7 	47
0.8 	47
0.9 	46
1.0 	46
1.1 	45
1.2 	45
1.3 	45
1.4 	45
1.5 	45
1.6 	44
1.7 	44
1.8 	44
1.9 	44
2.0 	44
2.1 	43
2.2 	43
2.3 	43
2.4 	43
2.5 	43
2.6 	43
2.7 	43
2.8 	43
2.9 	43
3.0 	43
3.1 	43
3.2 	43
3.3 	43
3.4 	43
3.5 	43
3.6 	43
3.7 	43
3.8 	43
3.9 	43
4.0 	43
4.1 	42
4.2 	42
4.3 	42
4.4 	42
4.5 	42
4.6 	41
4.7 	41
4.8 	41
4.9 	41
5.0 	41
5.1 	40
5.2 	40
5.3 	40
5.4 	40
5.5 	40
5.6 	39
5.7 	39
5.8 	39
5.9 	39
6.0 	39
6.1 	38
6.2 	38
6.3 	38
6.4 	38
6.5 	38
6.6 	38
6.7 	38
6.8 	38
6.9 	38
7.0 	38
7.1 	37
7.2 	37
7.3 	37
7.4 	37
7.5 	37
7.6 	37
7.7 	37
7.8 	37
7.9 	37
8.0 	37
8.1 	36
8.2 	36
8.3 	36
8.4 	36
8.5 	36
8.6 	36
8.7 	36
8.8 	35
8.9 	35
9.0 	35
9.1 	35
9.2 	35
9.3 	35
9.4 	35
9.5 	34
9.6 	34
9.7 	34
9.8 	34
9.9 	34
10.0 	34
10.1 	34
10.2 	33
10.3 	33
10.4 	33
10.5 	33
10.6 	33
10.7 	33
10.8 	33
10.9 	33
11.0 	32
11.1 	32
11.2 	32
11.3 	32
11.4 	32
11.5 	32
11.6 	32
11.7 	31
11.8 	31
11.9 	31
12.0 	31
12.1 	31
12.2 	31
12.3 	31
12.4 	30
12.5 	30
12.6 	30
12.7 	30
12.8 	30
12.9 	30
13.0 	30
13.1 	29
13.2 	29
13.3 	29
13.4 	29
13.5 	29
13.6 	29
13.7 	29
13.8 	29
13.9 	28
14.0 	28
14.1 	28
14.2 	28
14.3 	28
14.4 	28
14.5 	28
14.6 	27
14.7 	27
14.8 	27
14.9 	27
15.0 	27
15.1 	27
15.2 	27
15.3 	26
15.4 	26
15.5 	26
15.6 	26
15.7 	26
15.8 	26
15.9 	26
16.0 	26
16.1 	25
16.2 	25
16.3 	25
16.4 	25
16.5 	25
16.6 	25
16.7 	25
16.8 	25
16.9 	25
17.0 	25
17.1 	25
17.2 	25
17.3 	25
17.4 	25
17.5 	25
17.6 	25
17.7 	25
17.8 	25
17.9 	25
18.0 	25
18.1 	25
18.2 	25
18.3 	25
18.4 	25
18.5 	25
18.6 	25
18.7 	25
18.8 	25
18.9 	25
19.0 	25
19.1 	25
19.2 	25
19.3 	25
19.4 	25
19.5 	25
19.6 	25
19.7 	25
19.8 	25
19.9 	25
20.0 	25
20.1 	25
20.2 	25
20.3 	25
20.4 	25
20.5 	25
20.6 	25
20.7 	25
20.8 	25
20.9 	25
21.0 	25
21.1 	25
21.2 	25
21.3 	25
21.4 	25
21.5 	25
21.6 	25
21.7 	25
21.8 	25
21.9 	25
22.0 	25
22.1 	25
22.2 	25
22.3 	25
22.4 	25
22.5 	25
22.6 	25
22.7 	25
22.8 	25
22.9 	25
23.0 	25
23.1 	25
23.2 	25
23.3 	25
23.4 	25
23.5 	25
23.6 	25
23.7 	25
23.8 	25
23.9 	25
24.0 	25
24.1 	24
24.2 	24
24.3 	24
24.4 	24
24.5 	24
24.6 	24
24.7 	24
24.8 	24
24.9 	24
25.0 	24
25.1 	23
25.2 	23
25.3 	23
25.4 	23
25.5 	23
25.6 	23
25.7 	23
25.8 	23
25.9 	23
26.0 	23
26.1 	22
26.2 	22
26.3 	22
26.4 	22
26.5 	22
26.6 	22
26.7 	22
26.8 	22
26.9 	22
27.0 	22
27.1 	21
27.2 	21
27.3 	21
27.4 	21
27.5 	21
27.6 	21
27.7 	21
27.8 	21
27.9 	21
28.0 	21
28.1 	20
28.2 	20
28.3 	20
28.4 	20
28.5 	20
28.6 	20
28.7 	20
28.8 	20
28.9 	20
29.0 	20
29.1 	19
29.2 	19
29.3 	19
29.4 	19
29.5 	19
29.6 	19
29.7 	19
29.8 	19
29.9 	19
30.0 	19
30.1 	18
30.2 	18
30.3 	18
30.4 	18
30.5 	18
30.6 	18
30.7 	18
30.8 	18
30.9 	18
31.0 	18
31.1 	17
31.2 	17
31.3 	17
31.4 	17
31.5 	17
31.6 	17
31.7 	17
31.8 	17
31.9 	17
32.0 	17
