0.1 	49
0.2 	49
0.3 	49
0.4 	49
0.5 	49
0.6 	49
0.7 	49
0.8 	49
0.9 	49
1.0 	49
1.1 	48
1.2 	48
1.3 	48
1.4 	48
1.5 	48
1.6 	47
1.7 	47
1.8 	47
1.9 	47
2.0 	47
2.1 	46
2.2 	46
2.3 	46
2.4 	46
2.5 	46
2.6 	46
2.7 	46
2.8 	46
2.9 	46
3.0 	46
3.1 	46
3.2 	46
3.3 	46
3.4 	46
3.5 	46
3.6 	46
3.7 	46
3.8 	46
3.9 	46
4.0 	46
4.1 	45
4.2 	45
4.3 	45
4.4 	45
4.5 	44
4.6 	44
4.7 	44
4.8 	44
4.9 	43
5.0 	43
5.1 	43
5.2 	43
5.3 	42
5.4 	42
5.5 	42
5.6 	42
5.7 	41
5.8 	41
5.9 	41
6.0 	41
6.1 	41
6.2 	41
6.3 	41
6.4 	41
6.5 	41
6.6 	41
6.7 	42
6.8 	42
6.9 	42
7.0 	42
7.1 	42
7.2 	42
7.3 	42
7.4 	43
7.5 	43
7.6 	43
7.7 	43
7.8 	43
7.9 	43
8.0 	44
8.1 	43
8.2 	43
8.3 	43
8.4 	43
8.5 	43
8.6 	43
8.7 	43
8.8 	43
8.9 	43
9.0 	43
9.1 	43
9.2 	43
9.3 	43
9.4 	43
9.5 	43
9.6 	43
9.7 	42
9.8 	42
9.9 	42
10.0 	42
10.1 	42
10.2 	42
10.3 	42
10.4 	42
10.5 	42
10.6 	42
10.7 	42
10.8 	42
10.9 	42
11.0 	42
11.1 	42
11.2 	42
11.3 	41
11.4 	41
11.5 	41
11.6 	41
11.7 	41
11.8 	41
11.9 	41
12.0 	41
12.1 	41
12.2 	41
12.3 	41
12.4 	41
12.5 	41
12.6 	41
12.7 	41
12.8 	41
12.9 	40
13.0 	40
13.1 	40
13.2 	40
13.3 	40
13.4 	40
13.5 	40
13.6 	40
13.7 	40
13.8 	40
13.9 	40
14.0 	40
14.1 	40
14.2 	40
14.3 	40
14.4 	40
14.5 	39
14.6 	39
14.7 	39
14.8 	39
14.9 	39
15.0 	39
15.1 	39
15.2 	39
15.3 	39
15.4 	39
15.5 	39
15.6 	39
15.7 	39
15.8 	39
15.9 	39
16.0 	39
16.1 	38
16.2 	38
16.3 	38
16.4 	38
16.5 	38
16.6 	38
16.7 	38
16.8 	38
16.9 	38
17.0 	38
17.1 	38
17.2 	38
17.3 	38
17.4 	38
17.5 	38
17.6 	38
17.7 	37
17.8 	37
17.9 	37
18.0 	37
18.1 	37
18.2 	37
18.3 	37
18.4 	37
18.5 	37
18.6 	37
18.7 	37
18.8 	37
18.9 	37
19.0 	37
19.1 	37
19.2 	37
19.3 	36
19.4 	36
19.5 	36
19.6 	36
19.7 	36
19.8 	36
19.9 	36
20.0 	36
20.1 	36
20.2 	36
20.3 	36
20.4 	36
20.5 	36
20.6 	36
20.7 	36
20.8 	36
20.9 	35
21.0 	35
21.1 	35
21.2 	35
21.3 	35
21.4 	35
21.5 	35
21.6 	35
21.7 	35
21.8 	35
21.9 	35
22.0 	35
22.1 	35
22.2 	35
22.3 	35
22.4 	35
22.5 	34
22.6 	34
22.7 	34
22.8 	34
22.9 	34
23.0 	34
23.1 	34
23.2 	34
23.3 	34
23.4 	34
23.5 	34
23.6 	34
23.7 	34
23.8 	34
23.9 	34
24.0 	34
24.1 	33
24.2 	33
24.3 	33
24.4 	33
24.5 	33
24.6 	33
24.7 	32
24.8 	32
24.9 	32
25.0 	32
25.1 	32
25.2 	32
25.3 	32
25.4 	31
25.5 	31
25.6 	31
25.7 	31
25.8 	31
25.9 	31
26.0 	31
26.1 	30
26.2 	30
26.3 	30
26.4 	30
26.5 	30
26.6 	30
26.7 	29
26.8 	29
26.9 	29
27.0 	29
27.1 	29
27.2 	29
27.3 	29
27.4 	28
27.5 	28
27.6 	28
27.7 	28
27.8 	28
27.9 	28
28.0 	28
28.1 	27
28.2 	27
28.3 	27
28.4 	27
28.5 	27
28.6 	27
28.7 	26
28.8 	26
28.9 	26
29.0 	26
29.1 	26
29.2 	26
29.3 	26
29.4 	25
29.5 	25
29.6 	25
29.7 	25
29.8 	25
29.9 	25
30.0 	25
30.1 	24
30.2 	24
30.3 	24
30.4 	24
30.5 	24
30.6 	24
30.7 	23
30.8 	23
30.9 	23
31.0 	23
31.1 	23
31.2 	23
31.3 	23
31.4 	22
31.5 	22
31.6 	22
31.7 	22
31.8 	22
31.9 	22
32.0 	22
